Titolo;Funzione;Intervento;Cod Mecc;Capitolo;Denominazione ;Imp.prev. 2012;Imp.prev. 2013;Imp.prev. 2014
2;4;1;2040201;U67200100;ISTRUZIONE PRIMARIA;0;0;0
2;4;5;2040205;U67300000;ISTRUZIONE PRIMARIA - ACQUISTO DI ARREDI ED ATTREZZATURE;150000;0;0
2;4;1;2040301;U67600000;ISTRUZIONE MEDIA;500000;0;500000
2;4;1;2040301;U67650050;ISTRUZIONE SECONDARIA INFERIORE;150000;150000;200000
2;4;1;2040301;U67650100;ISTRUZIONE SECONDARIA INFERIORE;0;300000;0
2;4;5;2040305;U67700000;ISTRUZIONE SECONDARIA INFERIORE - ACQUISTO DI ARREDI ED ATTREZZATURE;50000;0;0
2;4;1;2040401;U67900000;ISTRUZIONE SECONDARIA SUPERIORE;0;0;0
2;4;1;2040401;U68000050;ISTRUZIONE SECONDARIA SUPERIORE;290000;0;0
2;4;1;2040401;U68000100;ISTRUZIONE SECONDARIA SUPERIORE;0;0;0
2;4;5;2040405;U68200000;ISTRUZIONE SECONDARIA SUPERIORE: ACQUISIZIONE DI BENI MOBILI, MACCHINE;0;0;0
2;4;1;2040501;U68700000;SERVIZI DIVERSI INERENTI L'ISTRUZIONE;0;0;0
2;4;1;2040501;U68700050;SERVIZI DIVERSI INERENTI L'ISTRUZIONE;0;0;0
2;4;1;2040501;U68750050;SERVIZI AUSILIARI ALL'ISTRUZIONE;0;0;0
2;4;1;2040501;U68750100;SERVIZI AUSILIARI ALL'ISTRUZIONE;0;1000000;0
2;4;1;2040501;U68800000;REIMPIEGO CONTRIBUTO DEL MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;0;0;0
2;4;1;2040501;U69350000;INTERVENTI INERENTI IL DIRITTO ALLO STUDIO UNIVERSITARIO;0;0;0
2;4;1;2040501;U69400050;REFEZIONE SCOLASTICA - SERVIZIO RILEVANTE AGLI EFFETTI DELL'I.V.A.;0;0;0
2;4;5;2040505;U69800000;ISTRUZIONE: ACQUISTO DI BENI DUREVOLI;1500;1500;1500
2;4;5;2040505;U69800100;ISTRUZIONE: ACQUISTO DI BENI DUREVOLI;0;0;0
2;4;5;2040505;U69930000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE (TRAMITE LA PROVINCIA) PER;0;0;0
2;4;5;2040505;U70100000;ACQUISTO DI ARREDI, ATTREZZATURE ED IMPIANTI PER LE ISTITUZIONI;0;0;0
2;4;5;2040505;U70110000;ACQUISTO DI ARREDI, ATTREZZATURE ED IMPIANTI PER LE ISTITUZIONI;0;0;0
2;4;5;2040505;U70110050;ACQUISTO DI ARREDI, ATTREZZATURE ED IMPIANTI PER LE ISTITUZIONI;0;0;0
2;4;5;2040505;U70120000;ACQUISTO DI ARREDI, ATTREZZATURE ED IMPIANTI PER LE ISTITUZIONI;0;0;0
2;4;7;2040507;U70300000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE (TRAMITE LA PROVINCIA) PER;0;0;0
2;5;1;2050101;U70400000;BIBLIOTECHE, MUSEI E PINACOTECHE;0;0;0
2;5;1;2050101;U70500000;"RESTAURO, RIQUALIFICAZIONE E RIFUNZIONALIZZAZIONE DEL COMPLESSO ""PALAZZO";0;0;0
2;5;1;2050101;U70500050;"RESTAURO, RIQUALIFICAZIONE E RIFUNZIONALIZZAZIONE DEL COMPLESSO ""PALAZZO";0;0;0
2;5;1;2050101;U70600000;MUSEI E PINACOTECHE, ECC. - SERVIZIO RILEVANTE AGLI EFFETTI DELL'I.V.A.;0;0;0
2;5;1;2050101;U70650100;REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO PER I BENI E LE;0;0;0
2;5;1;2050101;U70650200;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELL'ECONOMIA E DELLE;0;0;0
2;5;1;2050101;U70650250;REIMPIEGO CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI -;0;0;0
2;5;1;2050101;U70700000;REIMPIEGO CONTRIBUTO DI PRIVATI PER LA REALIZZAZIONE DI UNA RAMPA;0;0;0
2;5;1;2050101;U70740050;RISTRUTTURAZIONE DEL PALAZZO GALVANI - ARCHIGINNASIO: REIMPIEGO DEL;0;0;0
2;5;1;2050101;U70750050;MUSEO DELLA MEMORIA: REIMPIEGO CONTRIBUTO DELLE FONDAZIONI PER OPERE DI;0;0;0
2;5;1;2050101;U70760000;REIMPIEGO DEI PROVENTI PER L'USO TEMPORANEO DI LOCALI DI VIA CASTIGLIONE;3000;3000;3000
2;5;1;2050101;U70800050;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI NEL SETTORE CULTURALE:;0;0;0
2;5;5;2050105;U71350050;NUOVE ISTITUZIONI MUSEALI: ACQUISTO DI BENI DUREVOLI;0;0;0
2;5;5;2050105;U71350100;NUOVE ISTITUZIONI MUSEALI: REIMPIEGO DEL CONTRIBUTO DELLA FONDAZIONE PER;0;0;0
2;5;5;2050105;U71450000;FONDO PER L'INCREMENTO DEL PATRIMONIO MUSEALE;0;0;0
2;5;5;2050105;U71500000;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO PER I BENI E LE ATTIVITA';0;0;0
2;5;5;2050105;U71510000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DI ATTIVITA';0;0;0
2;5;5;2050105;U71510050;REIMPIEGO CONTRIBUTO DELLA REGIONE, TRAMITE IBC, PER L'ARCHIVIO DELLA;0;0;0
2;5;5;2050105;U71510110;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI NEL SETTORE CULTURALE:;0;0;0
2;5;5;2050105;U71510150;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI NEL SETTORE CULTURALE:;0;0;0
2;5;5;2050105;U71520000;REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA ANCHE SU FONDI REGIONALI, PER;0;0;0
2;5;5;2050105;U71550000;REIMPIEGO DEI CONTRIBUTI DELLE FONDAZIONI BANCARIE PER L'ACQUISTO DI;0;0;0
2;5;5;2050105;U71600000;BIBLIOTECHE E MUSEI: ACQUISTO DI BENI DUREVOLI;0;0;0
2;5;5;2050105;U71810000;REIMPIEGO CONTRIBUTI DELLE FONDAZIONI: REALIZZAZIONE ATTIVITA' CULTURALI;0;0;0
2;5;5;2050105;U72020000;Q.RE NAVILE: REIMPIEGO CONTRIBUTI DELLE FONDAZIONI PER LA REALIZZAZIONE;0;0;0
2;5;7;2050107;U72100000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI DI TUTELA E;0;0;0
2;5;7;2050107;U72100050;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI NEL SETTORE CULTURALE:;0;0;0
2;5;7;2050107;U72110000;REIMPIEGO DELL'EREDITA' SIG.RA SANDRA NATALI PER INTERVENTI A FAVORE DI;0;0;0
2;5;7;2050107;U72110050;REIMPIEGO DELL'EREDITA' SIG.RA SANDRA NATALI PER INTERVENTI A FAVORE DI;0;0;0
2;5;1;2050201;U72150150;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELL'ECONOMIA E DELLE;0;0;0
2;5;1;2050201;U72200000;REALIZZAZIONE DI LAVORI A PARZIALE SCOMPUTO DEL CORRISPETTIVO PER LA;0;0;0
2;5;1;2050201;U72250050;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI NEL SETTORE CULTURALE:;0;0;0
2;5;1;2050201;U72250060;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI NEL SETTORE;0;0;0
2;5;1;2050201;U72250070;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI NEL SETTORE CULTURALE:;0;0;0
2;5;1;2050201;U72250080;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI NEL SETTORE CULTURALE:;0;0;0
2;5;1;2050201;U72260000;REIMPIEGO CONTRIBUTO DELLA FONDAZIONE PER RISTRUTTURAZIONE VILLA PINI;0;0;0
2;5;1;2050201;U72260050;REIMPIEGO CONTRIBUTI DELLA FONDAZIONE RUSCONI PER IL PROGETTO DI;0;0;0
2;5;1;2050201;U72260100;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI NEL SETTORE CULTURALE:;0;0;0
2;5;1;2050201;U72270000;REIMPIEGO CONTRIBUTO DI PRIVATI PER INTERVENTI NEL SETTORE CULTURALE;0;0;0
2;5;1;2050201;U72300000;SERVIZI DIVERSI NEL SETTORE CULTURALE;0;0;0
2;5;1;2050201;U72310050;CONSERVAZIONE E RESTAURO DEL PATRIMONIO STORICO MONUMENTALE;200000;0;0
2;5;1;2050201;U72310100;CONSERVAZIONE E RESTAURO DEL PATRIMONIO STORICO E MONUMENTALE;1226000;0;0
2;5;1;2050201;U72320050;INTERVENTI DIVERSI NEL SETTORE CULTURALE;0;0;0
2;5;1;2050201;U72320100;INTERVENTI DIVERSI NEL SETTORE CULTURALE;0;0;0
2;5;1;2050201;U72370000;CONSERVAZIONE E RESTAURO DEL PATRIMONIO STORICO MONUMENTALE;0;0;0
2;5;1;2050201;U72370050;CONSERVAZIONE E RESTAURO DEL PATRIMONIO STORICO MONUMENTALE;0;0;0
2;5;1;2050201;U72400000;TEATRI E SERVIZI DIVERSI NEL SETTORE CULTURALE;0;0;0
2;5;5;2050205;U72900000;CULTURA - SERVIZI CENTRALI: ACQUISTO DI BENI DUREVOLI;0;0;0
2;5;5;2050205;U72910000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER ACQUISTO DI BENI DUREVOLI PER IL;0;0;0
2;5;5;2050205;U72920000;REIMPIEGO DI CONTRIBUTI DI ENTI VARI, FONDAZIONI E PRIVATI PER ATTIVITA';0;0;0
2;5;5;2050205;U72930000;REIMPIEGO DI SPONSORIZZAZIONI DI INIZIATIVE ED ATTIVITA' CULTURALI:;0;0;0
2;5;5;2050205;U72940000;REIMPIEGO CONTRIBUTO DELLA FONDAZIONE PER IL PROGETTO PORTICI: ACQUISTO;0;0;0
2;5;7;2050207;U73000000;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELL'ECONOMIA E DELLE;0;0;0
2;6;1;2060101;U73100000;PISCINE - SERVIZIO RILEVANTE AGLI EFFETTI DELL'I.V.A.;0;0;0
2;6;1;2060101;U73100050;PISCINE - SERVIZIO RILEVANTE AGLI EFFETTI DELL'I.V.A.;0;0;0
2;6;1;2060201;U73400000;IMPIANTI SPORTIVI - SERVIZIO RILEVANTE AGLI EFFETTI DELL'I.V.A.;500000;400000;400000
2;6;1;2060201;U73450150;REIMPIEGO CONTRIBUTO DELLA REGIONE PER IMPIANTI SPORTIVI:;0;0;0
2;6;1;2060201;U73450200;REIMPIEGO CONTRIBUTO DELLA REGIONE PER IMPIANTI SPORTIVI: INTERVENTI DI;0;0;0
2;6;1;2060201;U73450250;REIMPIEGO CONTRIBUTO DELLA REGIONE PER IMPIANTI SPORTIVI: INTERVENTI;0;0;0
2;6;1;2060201;U73550050;IMPIANTI SPORTIVI - SERVIZIO RILEVANTE AGLI EFFETTI DELL'I.V.A.;250000;200000;600000
2;6;1;2060201;U73550100;IMPIANTI SPORTIVI - SERVIZIO RILEVANTE AGLI EFFETTI DELL'I.V.A.;250000;200000;0
2;6;5;2060205;U73800100;ACQUISTO DI BENI DUREVOLI PER LA GESTIONE DEGLI IMPIANTI SPORTIVI -;0;0;0
2;6;5;2060205;U73800150;ACQUISTO DI BENI DUREVOLI PER LE ATTIVITA' SPORTIVE E RICREATIVE;0;0;0
2;7;5;2070105;U74100000;ACQUISTO DI BENI DUREVOLI - REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA;0;0;0
2;7;1;2070201;U74130000;REIMPIEGO DELL'IMPOSTA DI SOGGIORNO PER INTERVENTI NEL CAMPO DELLA;700000;700000;700000
2;7;5;2070205;U74150000;ACQUISTO DI BENI DUREVOLI PER LE ATTIVITA' RELATIVE AL MARKETING;4000;4000;4000
2;8;1;2080101;U74200000;VIABILITA', CIRCOLAZIONE STRADALE E SERVIZI CONNESSI;3200000;3400000;5138000
2;8;1;2080101;U74200050;VIABILITA', CIRCOLAZIONE STRADALE E SERVIZI CONNESSI;0;0;0
2;8;1;2080101;U74200100;VIABILITA', CIRCOLAZIONE STRADALE E SERVIZI CONNESSI - C/MUTUO ASSISTITO;0;0;0
2;8;1;2080101;U74250050;VIABILITA', CIRCOLAZIONE STRADALE E ILLUMINAZIONE PUBBLICA;2998000;4600000;3100000
2;8;1;2080101;U74250100;VIABILITA', CIRCOLAZIONE STRADALE E ILLUMINAZIONE PUBBLICA;3592000;2133000;2512000
2;8;1;2080101;U74300000;REIMPIEGO DEI PROVENTI DERIVANTI DALLA MONETIZZAZIONE DI PARCHEGGI;390000;390000;390000
2;8;1;2080101;U74310000;"REIMPIEGO DI SOMME DERIVANTI DAL FALLIMENTO ""IMMOBILIARE LE ROVERI"" PER";0;0;0
2;8;1;2080101;U74320000;POTENZIAMENTO, SOSTITUZIONE E MANUTENZIONE STRAORDINARIA SEGNALETICA;0;0;0
2;8;1;2080101;U74330000;MANUTENZIONE STRAORDINARIA DELLA VIABILITA';0;0;0
2;8;1;2080101;U74340000;"PROGETTO ""VAN SHARING"": REIMPIEGO CONTRIBUTO DELLA REGIONE PER";0;0;0
2;8;1;2080101;U74350100;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U74350110;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U74350120;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U74350130;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U74350250;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U74350300;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U74350330;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U74350340;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U74350350;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U74350400;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA VIABILITA': INTERVENTI PER LA;0;0;0
2;8;1;2080101;U74360000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA RIQUALIFICAZIONE DELLA ZONA;0;0;0
2;8;1;2080101;U74410000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER IL PROGETTO DI RIQUALIFICAZIONE E;0;0;0
2;8;1;2080101;U74450000;REIMPIEGO DEL CONTRIBUTO DELLO STATO (MINISTERO DELLO SVILUPPO;0;0;0
2;8;1;2080101;U74450100;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELL'AMBIENTE - PER;0;0;0
2;8;1;2080101;U74450150;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELL'AMBIENTE: PIANO DI;0;0;0
2;8;1;2080101;U74450160;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELL'AMBIENTE (DERIVANTE DA;0;0;0
2;8;1;2080101;U74460000;REALIZZAZIONE DI INTERVENTI INERENTI IL PGTU;0;0;0
2;8;1;2080101;U74460050;REALIZZAZIONE DI INTERVENTI PER LA SICUREZZA E IL MIGLIORAMENTO DELLA;0;0;0
2;8;1;2080101;U74460100;REALIZZAZIONE DI INTERVENTI PER LA SICUREZZA E IL MIGLIORAMENTO DELLA;0;0;0
2;8;1;2080101;U74470000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA TUTELA AMBIENTALE: INTERVENTI;0;0;0
2;8;1;2080101;U74500000;REIMPIEGO DELLA CAUZIONE PER LAVORI NELLA NUOVA STRADA DI P.R.G.;0;0;0
2;8;1;2080101;U74550000;REIMPIEGO CONTRIBUTO DELLA PROVINCIA - TRASFERIMENTO DI FONDI REGIONALI;0;0;0
2;8;1;2080101;U74850100;REIMPIEGO DEL CONTRIBUTO DI PRIVATI PER INTERVENTI RELATIVI ALLA;0;0;0
2;8;1;2080101;U75220000;REIMPIEGO RISARCIMENTO DANNI PER IL RIPRISTINO DI UNA CABINA DI;0;0;0
2;8;5;2080105;U75300000;ACQUISTO DI BENI DUREVOLI PER I SERVIZI INERENTI LA MOBILITA';1515000;0;0
2;8;5;2080105;U75310000;REIMPIEGO DEL CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI PER;0;0;0
2;8;5;2080105;U75320000;REIMPIEGO DEI FONDI DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI  -;0;0;0
2;8;5;2080105;U75330000;"REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA PER IL PROGETTO ""CIVITAS";0;0;0
2;8;5;2080105;U75350000;REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO DELL'AMBIENTE - PER;0;0;0
2;8;5;2080105;U75350050;REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELL'AMBIENTE PER;0;0;0
2;8;5;2080105;U75360000;INTERVENTI INERENTI LA MOBILITA' (SISTEMA SIRIO);0;0;0
2;8;5;2080105;U75410000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER L'ATTUAZIONE DEL PIANO URBANO DEL;0;0;0
2;8;5;2080105;U75420000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER L'IMPLEMENTAZIONE DI SISTEMI;0;0;0
2;8;5;2080105;U75440050;"PROGETTO ""VAN SHARING"": REIMPIEGO CONTRIBUTO DELLA REGIONE PER";0;0;0
2;8;5;2080105;U75440100;"PROGETTO ""VAN SHARING"": REIMPIEGO CONTRIBUTO DELLA PROVINCIA PER";0;0;0
2;8;5;2080105;U75450000;REIMPIEGO CONTRIBUTO DELLA REGIONE (FONDI DEL MINISTERO DELL'AMBIENTE);0;0;0
2;8;5;2080105;U75500000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA VIABILITA': INTERVENTI PER LA;0;0;0
2;8;5;2080105;U75600000;PROGRAMMA STRATEGICO PER LA MOBILITA' NELLE AREE METROPOLITANE: CENTRALE;0;0;0
2;8;5;2080105;U75600100;PROGRAMMA STRATEGICO PER LA MOBILITA' NELLE AREE METROPOLITANE: CENTRALE;0;0;0
2;8;5;2080105;U75750050;NUOVI PROGRAMMI INFORMATICI E STRUMENTAZIONI PER IL CONTROLLO DEL;0;0;0
2;8;5;2080105;U75760000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER L'ATTUAZIONE DEL PIANO;0;0;0
2;8;5;2080105;U75800000;SISTEMI INFORMATICI SPECIALI;0;0;0
2;8;7;2080107;U75850000;VIABILITA': CONTRIBUTO AD ALTRI ENTI PUBBLICI;0;0;0
2;8;7;2080107;U75850010;VIABILITA': CONTRIBUTI AD ALTRI ENTI PUBBLICI - C/MUTUO ASSISTITO DA;0;0;0
2;8;7;2080107;U75850020;VIABILITA': CONTRIBUTI AD ALTRI ENTI;0;1063000;0
2;8;7;2080107;U75850050;VIABILITA': CONTRIBUTO AD ALTRI ENTI;0;0;0
2;8;7;2080107;U75850100;VIABILITA': REIMPIEGO DEL CONTRIBUTO DELLA SOCIETA' UNIFIMM PER;0;0;0
2;8;7;2080107;U75850200;VIABILITA': REIMPIEGO CONTRIBUTO DELLA REGIONE PER IL PROGRAMMA DI;0;0;0
2;8;7;2080107;U75850250;VIABILITA': REIMPIEGO CONTRIBUTO DELLA REGIONE (FONDI DEL MINISTERO;0;0;0
2;8;7;2080107;U75860050;TRASFERIMENTI: REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO;0;0;0
2;8;7;2080107;U75860100;TRASFERIMENTI:REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DELL'AMBIENTE;0;0;0
2;8;1;2080201;U75900000;ILLUMINAZIONE PUBBLICA E SERVIZI CONNESSI;0;0;0
2;8;1;2080301;U76200000;INTERVENTI INERENTI IL SISTEMA DI TRASPORTO PUBBLICO;0;0;0
2;8;1;2080301;U76200100;INTERVENTI INERENTI IL SISTEMA DI TRASPORTO PUBBLICO: METROPOLITANA -;0;0;0
2;8;1;2080301;U76210000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DEL PEOPLE MOVER;0;0;0
2;8;5;2080305;U76400000;REIMPIEGO DELLA QUOTA PARTE DEI PROVENTI DERIVANTI DAL RILASCIO A TITOLO;0;0;0
2;8;6;2080306;U76500000;REIMPIEGO DEL CONTRIBUTO REGIONALE PER LA PROGETTAZIONE ESECUTIVA DEL;0;0;0
2;8;6;2080306;U76520000;REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO DELLE INFRASTRUTTURE -;0;0;0
2;8;7;2080307;U76610050;REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO DELL'AMBIENTE -;0;0;0
2;8;7;2080307;U76620000;"CONTRIBUTO ALL'ATC PER LA REALIZZAZIONE DEL ""PROGRAMMA STRATEGICO PER LA";0;0;0
2;8;7;2080307;U76630050;TRASFERIMENTO DI CAPITALE ALL'ATC: REIMPIEGO CONTRIBUTO DELLA REGIONE;0;0;0
2;8;7;2080307;U76640050;"PROGETTO ""VAN SHARING"": REIMPIEGO CONTRIBUTO DELLA REGIONE";0;0;0
2;8;7;2080307;U76650000;REIMPIEGO DEL CONTRIBUTO DEL MINISTERO DELL'AMBIENTE, TRAMITE IL COMUNE;0;0;0
2;8;7;2080307;U76700000;TRASFERIMENTI DI CAPITALE ALL'AZIENDA TRASPORTI CONSORZIALI PER;0;0;0
2;8;9;2080309;U76800000;CONFERIMENTO DI CAPITALI ALL'AZIENDA TRASPORTI CONSORZIALI;0;0;0
2;9;1;2090101;U77000000;URBANISTICA E GESTIONE DEL TERRITORIO;0;0;0
2;9;1;2090101;U77010000;REALIZZAZIONE, A CURA DEL COMUNE, DI OPERE DI URBANIZZAZIONE PRIMARIA;0;0;0
2;9;1;2090101;U77010050;REALIZZAZIONE, A CURA DEL COMUNE, DI OPERE DI URBANIZZAZIONE PRIMARIA;0;0;0
2;9;1;2090101;U77010100;REALIZZAZIONE OPERE DI URBANIZZAZIONE;0;167000;475000
2;9;1;2090101;U77010150;REALIZZAZIONE OPERE DI URBANIZZAZIONE;2206699,19;0;75000
2;9;5;2090105;U77100050;ACQUISTO DI BENI DUREVOLI: URBANISTICA E GESTIONE DEL TERRITORIO;0;0;0
2;9;5;2090105;U77100100;ACQUISTO DI BENI DUREVOLI: REIMPIEGO DELLE SANZIONI DERIVANTI DALLA;0;0;0
2;9;5;2090105;U77100150;ACQUISTO DI BENI DUREVOLI: INTERVENTI RELATIVI ALLA VIGILANZA E;0;0;0
2;9;5;2090105;U77100200;ACQUISTO DI BENI DUREVOLI: INTERVENTI IN APPLICAZIONE DELLA NORMATIVA;0;0;0
2;9;5;2090105;U77100250;ACQUISTO DI BENI DUREVOLI: REIMPIEGO CONTRIBUTO DELLE FONDAZIONI PER;0;0;0
2;9;5;2090105;U77100400;ACQUISIZIONE DI BENI DUREVOLI: QUALITA' AMBIENTALE;2000;2000;2000
2;9;6;2090106;U77250050;INCARICHI PROFESSIONALI PER PROGETTI TERRITORIALI E URBANISTICI;0;0;0
2;9;6;2090106;U77250100;PROGETTAZIONE, A CURA DEL COMUNE, DI OPERE DI URBANIZZAZIONE PRIMARIA;0;0;0
2;9;1;2090201;U77300000;EDILIZIA RESIDENZIALE;0;0;0
2;9;1;2090201;U77310000;REIMPIEGO DEI PROVENTI PER INTERVENTI DI RECUPERO E SVILUPPO DEL;0;0;0
2;9;1;2090201;U77310060;REIMPIEGO DEI PROVENTI PER INTERVENTI DI RECUPERO E SVILUPPO DEL;0;0;0
2;9;1;2090201;U77320000;REALIZZAZIONE DI ALLOGGI DI ERP MEDIANTE PARZIALE FINANZIAMENTO DA PARTE;0;0;0
2;9;1;2090201;U77350050;EDILIZIA RESIDENZIALE;0;0;0
2;9;1;2090201;U77350100;EDILIZIA RESIDENZIALE;1650000;0;0
2;9;1;2090201;U77400000;MANUTENZIONE STRAORDINARIA PATRIMONIO ABITATIVO DI EDILIZIA RESIDENZIALE;0;0;0
2;9;1;2090201;U77850100;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI DI EDILIZIA;0;0;0
2;9;1;2090201;U77850150;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI DI EDILIZIA;0;0;0
2;9;1;2090201;U77850200;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI DI EDILIZIA;0;0;0
2;9;1;2090201;U77850250;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI DI EDILIZIA;0;0;0
2;9;1;2090201;U77900000;ACQUISIZIONE, REALIZZAZIONE, RISTRUTTURAZIONE E MANUTENZIONE;165000;0;165000
2;9;1;2090201;U77900050;ACQUISIZIONE, REALIZZAZIONE, RISTRUTTURAZIONE E MANUTENZIONE;0;0;0
2;9;1;2090201;U77910000;REIMPIEGO DEGLI INTROITI DERIVANTI DALLA VENDITA DI AREE PEEP CONCESSE;0;0;0
2;9;1;2090201;U77920000;INTERVENTI DI RECUPERO E SVILUPPO DEL PATRIMONIO DI ERP: REIMPIEGO DEL;0;0;0
2;9;1;2090201;U78000000;ACQUISTO DI AREE E FABBRICATI DA DESTINARE AD EDILIZIA RESIDENZIALE;0;0;0
2;9;1;2090201;U78200000;ACQUISIZIONE E RECUPERO DI IMMOBILI DA DESTINARSI A RESIDENZA;0;0;0
2;9;1;2090201;U78250100;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE EMILIA ROMAGNA PER LA;0;0;0
2;9;1;2090201;U78250150;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DEI;0;0;0
2;9;1;2090201;U78250200;REIMPIEGO DEL CONTRIBUTO DEL MINISTERO DELLE INFRASTRUTTURE PER LA;0;0;0
2;9;1;2090201;U78250210;REIMPIEGO DEL CONTRIBUTO DEL MINISTERO DELLE INFRASTRUTTURE PER LA;0;0;0
2;9;1;2090201;U78250250;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DEI;0;0;0
2;9;1;2090201;U78250260;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DEI;0;0;0
2;9;5;2090205;U78450000;SERVIZI PER L'ABITARE: ACQUISTO DI BENI DUREVOLI;3000;3000;3000
2;9;7;2090207;U78520000;REIMPIEGO CONTRIBUTO DEL MINISTERO DELLE INFRASTRUTTURE PER LA;0;0;0
2;9;7;2090207;U78530000;REIMPIEGO CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI -;0;0;0
2;9;1;2090301;U78570000;PROGRAMMA DI POTENZIAMENTO DELLE STRUTTURE DI PROTEZIONE CIVILE:;0;0;0
2;9;1;2090301;U78580000;INTERVENTI SUGLI IMMOBILI ADIBITI A PROTEZIONE CIVILE: REIMPIEGO;0;0;0
2;9;5;2090305;U78600000;ACQUISIZIONE DI ATTREZZATURE E MATERIALI PER LA PROTEZIONE CIVILE;0;0;0
2;9;5;2090305;U78600150;ACQUISIZIONE DI ATTREZZATURE E MATERIALI PER LA PROTEZIONE CIVILE -;0;0;0
2;9;1;2090401;U78700000;SERVIZIO IDRICO INTEGRATO;0;0;0
